departure_time,destination,delay,station_name
2020-11-16 04:53:00,Flughafen München,0,Hackerbrücke
2020-11-16 04:48:00,Flughafen München,0,Laim
2020-11-16 04:44:00,Flughafen München,0,Ostbahnhof München
2020-11-16 04:52:00,Flughafen München,0,Donnersbergerbrücke
2020-11-16 05:42:00,Flughafen München,1,Ismaning
2020-11-16 05:55:00,Flughafen München,2,Johanneskirchen
2020-11-16 06:18:00,Flughafen München,4,Unterföhring
2020-11-16 07:25:00,Flughafen München,0,Herrsching
2020-11-16 06:50:00,Flughafen München,0,Seefeld-Hechendorf
2020-11-16 04:43:00,Flughafen München,2,Gilching-Argelsried
2020-11-16 05:40:00,Flughafen München,1,Westkreuz
2020-11-16 05:02:00,Flughafen München,3,Rosenheimer Platz
2020-11-16 04:59:00,Flughafen München,0,Marienplatz
2020-11-16 05:10:00,Flughafen München,0,Hirschgarten
2020-11-16 05:00:00,Flughafen München,3,Isartor
2020-11-16 05:46:00,Flughafen München,3,Leuchtenbergring
2020-11-16 07:13:00,Flughafen München,1,Steinebach
2020-11-16 09:31:00,Flughafen München,3,Daglfing
2020-11-16 04:57:00,Flughafen München,0,Karlsplatz
2020-11-16 04:55:00,Flughafen München,1,Hauptbahnhof
2020-11-16 05:11:00,Flughafen München,0,Germering-Unterpfaffenhofen
2020-11-16 06:13:00,Flughafen München,0,Flughafen Besucherpark
2020-11-16 06:35:00,Flughafen München,1,Flughafen Besucherpark
2020-11-16 06:17:00,Flughafen München,0,Weßling
2020-11-16 05:13:00,Flughafen München,0,Hackerbrücke
2020-11-16 06:30:00,Flughafen München,1,Hallbergmoos
2020-11-16 06:16:00,Flughafen München,0,Freiham
2020-11-16 08:45:00,Flughafen München,2,Geisenbrunn
2020-11-16 05:08:00,Flughafen München,0,Laim
2020-11-16 05:04:00,Flughafen München,0,Ostbahnhof München
2020-11-16 04:58:00,Flughafen München,0,Neuaubing
2020-11-16 05:12:00,Flughafen München,0,Donnersbergerbrücke
2020-11-16 06:02:00,Flughafen München,0,Ismaning
2020-11-16 06:37:00,Flughafen München,1,Weßling
2020-11-16 07:34:00,Flughafen München,1,Harthaus
2020-11-16 09:51:00,Flughafen München,0,Daglfing
2020-11-16 05:51:00,Flughafen München,1,Germering-Unterpfaffenhofen
2020-11-16 05:33:00,Flughafen München,0,Hackerbrücke
2020-11-16 05:18:00,Flughafen München,0,Neuaubing
2020-11-16 05:18:00,Flughafen München,1,Unterföhring
2020-11-16 07:45:00,Flughafen München,0,Herrsching
2020-11-16 05:13:00,Flughafen München,1,Flughafen Besucherpark
2020-11-16 13:53:00,Flughafen München,1,Steinebach
2020-11-16 05:25:00,Flughafen München,0,Pasing
2020-11-16 06:06:00,Flughafen München,6,Leuchtenbergring
2020-11-16 06:58:00,Flughafen München,0,Neuaubing
2020-11-16 09:05:00,Flughafen München,0,Geisenbrunn
2020-11-16 05:32:00,Flughafen München,0,Donnersbergerbrücke
2020-11-16 05:28:00,Flughafen München,0,Laim
2020-11-16 05:17:00,Flughafen München,1,Weßling
2020-11-16 06:57:00,Flughafen München,1,Weßling
2020-11-16 06:48:00,Flughafen München,0,Hallbergmoos
2020-11-16 06:00:00,Flughafen München,0,Westkreuz
2020-11-16 10:13:00,Flughafen München,2,Englschalking
2020-11-16 05:24:00,Flughafen München,3,Ostbahnhof München
2020-11-16 06:11:00,Flughafen München,1,Germering-Unterpfaffenhofen
2020-11-16 06:22:00,Flughafen München,4,Ismaning
2020-11-16 10:11:00,Flughafen München,3,Daglfing
2020-11-16 05:39:00,Flughafen München,0,Marienplatz
2020-11-16 05:40:00,Flughafen München,0,Isartor
2020-11-16 07:53:00,Flughafen München,0,Steinebach
2020-11-16 15:45:00,Flughafen München,0,Pasing
2020-11-16 06:35:00,Flughafen München,3,Johanneskirchen
2020-11-16 06:53:00,Flughafen München,0,Flughafen Besucherpark
2020-11-16 05:35:00,Flughafen München,0,Hauptbahnhof
2020-11-16 07:30:00,Flughafen München,0,Seefeld-Hechendorf
2020-11-16 05:50:00,Flughafen München,0,Hirschgarten
2020-11-16 05:42:00,Flughafen München,3,Rosenheimer Platz
2020-11-16 05:26:00,Flughafen München,1,Leuchtenbergring
2020-11-16 05:37:00,Flughafen München,0,Karlsplatz
2020-11-16 06:58:00,Flughafen München,7,Unterföhring
2020-11-16 08:05:00,Flughafen München,0,Herrsching
2020-11-16 05:31:00,Flughafen München,2,Daglfing
2020-11-16 07:18:00,Flughafen München,0,Neuaubing
2020-11-16 05:53:00,Flughafen München,0,Hackerbrücke
2020-11-16 05:41:00,Flughafen München,2,Neugilching
2020-11-16 07:41:00,Flughafen München,4,Neugilching
2020-11-16 06:36:00,Flughafen München,0,Freiham
2020-11-16 06:42:00,Flughafen München,0,Ismaning
2020-11-16 07:03:00,Flughafen München,0,Gilching-Argelsried
2020-11-16 08:14:00,Flughafen München,0,Harthaus
2020-11-16 09:25:00,Flughafen München,0,Geisenbrunn
2020-11-16 05:45:00,Flughafen München,0,Pasing
2020-11-16 07:50:00,Flughafen München,0,Seefeld-Hechendorf
2020-11-16 05:44:00,Flughafen München,3,Ostbahnhof München
2020-11-16 05:48:00,Flughafen München,0,Laim
2020-11-16 05:54:00,Flughafen München,0,Harthaus
2020-11-16 06:26:00,Flughafen München,4,Leuchtenbergring
2020-11-16 06:31:00,Flughafen München,1,Germering-Unterpfaffenhofen
2020-11-16 10:31:00,Flughafen München,1,Daglfing
2020-11-16 10:33:00,Flughafen München,6,Englschalking
2020-11-16 05:52:00,Flughafen München,0,Donnersbergerbrücke
2020-11-16 08:13:00,Flughafen München,0,Steinebach
2020-11-16 07:08:00,Flughafen München,6,Hallbergmoos
2020-11-16 05:58:00,Flughafen München,0,Neuaubing
2020-11-16 08:25:00,Flughafen München,0,Herrsching
2020-11-16 07:17:00,Flughafen München,1,Weßling
2020-11-16 06:00:00,Flughafen München,1,Isartor
2020-11-16 07:13:00,Flughafen München,6,Flughafen Besucherpark
2020-11-16 06:55:00,Flughafen München,5,Johanneskirchen
2020-11-16 07:18:00,Flughafen München,4,Unterföhring
2020-11-16 05:59:00,Flughafen München,0,Marienplatz
2020-11-16 08:34:00,Flughafen München,0,Harthaus
2020-11-16 05:55:00,Flughafen München,1,Hauptbahnhof
2020-11-16 06:02:00,Flughafen München,6,Rosenheimer Platz
2020-11-16 11:28:00,Flughafen München,8,Laim
2020-11-16 05:57:00,Flughafen München,0,Karlsplatz
2020-11-16 06:10:00,Flughafen München,0,Hirschgarten
2020-11-16 06:13:00,Flughafen München,0,Hackerbrücke
2020-11-16 09:05:00,Flughafen München,0,Herrsching
2020-11-16 07:37:00,Flughafen München,1,Weßling
2020-11-16 06:01:00,Flughafen München,6,Neugilching
2020-11-16 06:56:00,Flughafen München,0,Freiham
2020-11-16 08:01:00,Flughafen München,1,Neugilching
2020-11-16 07:02:00,Flughafen München,7,Ismaning
2020-11-16 06:08:00,Flughafen München,0,Laim
2020-11-16 10:51:00,Flughafen München,0,Daglfing
2020-11-16 08:10:00,Flughafen München,0,Seefeld-Hechendorf
2020-11-16 06:04:00,Flughafen München,6,Ostbahnhof München
2020-11-16 06:51:00,Flughafen München,0,Germering-Unterpfaffenhofen
2020-11-16 08:33:00,Flughafen München,1,Steinebach
2020-11-16 06:46:00,Flughafen München,7,Leuchtenbergring
2020-11-16 08:54:00,Flughafen München,0,Harthaus
2020-11-16 10:53:00,Flughafen München,0,Englschalking
2020-11-16 06:12:00,Flughafen München,0,Donnersbergerbrücke
2020-11-16 07:30:00,Flughafen München,1,Hallbergmoos
2020-11-16 06:05:00,Flughafen München,0,Pasing
2020-11-16 07:23:00,Flughafen München,4,Gilching-Argelsried
2020-11-16 07:38:00,Flughafen München,2,Neuaubing
2020-11-16 10:05:00,Flughafen München,1,Geisenbrunn
2020-11-16 06:22:00,Flughafen München,4,Rosenheimer Platz
2020-11-16 07:15:00,Flughafen München,3,Johanneskirchen
2020-11-16 08:21:00,Flughafen München,1,Neugilching
2020-11-16 06:20:00,Flughafen München,0,Isartor
2020-11-16 06:19:00,Flughafen München,0,Marienplatz
2020-11-16 06:20:00,Flughafen München,7,Westkreuz
2020-11-16 07:57:00,Flughafen München,0,Weßling
2020-11-16 06:17:00,Flughafen München,1,Karlsplatz
2020-11-16 06:40:00,Flughafen München,1,Westkreuz
2020-11-16 07:33:00,Flughafen München,2,Englschalking
2020-11-16 09:14:00,Flughafen München,0,Harthaus
2020-11-16 07:22:00,Flughafen München,3,Ismaning
2020-11-16 06:30:00,Flughafen München,2,Hirschgarten
2020-11-16 06:25:00,Flughafen München,4,Pasing
2020-11-16 06:33:00,Flughafen München,5,Hackerbrücke
2020-11-16 07:11:00,Flughafen München,0,Germering-Unterpfaffenhofen
2020-11-16 07:58:00,Flughafen München,0,Neuaubing
2020-11-16 07:06:00,Flughafen München,8,Leuchtenbergring
2020-11-16 07:43:00,Flughafen München,1,Gilching-Argelsried
2020-11-16 08:30:00,Flughafen München,1,Seefeld-Hechendorf
2020-11-16 09:34:00,Flughafen München,1,Harthaus
2020-11-16 07:48:00,Flughafen München,1,Hallbergmoos
2020-11-16 06:15:00,Flughafen München,2,Hauptbahnhof
2020-11-16 06:24:00,Flughafen München,4,Ostbahnhof München
2020-11-16 07:16:00,Flughafen München,0,Freiham
2020-11-16 06:32:00,Flughafen München,4,Donnersbergerbrücke
2020-11-16 07:35:00,Flughafen München,1,Flughafen Besucherpark
2020-11-16 10:25:00,Flughafen München,3,Geisenbrunn
2020-11-16 11:13:00,Flughafen München,4,Englschalking
2020-11-16 11:11:00,Flughafen München,5,Daglfing
2020-11-16 07:35:00,Flughafen München,1,Johanneskirchen
2020-11-16 09:25:00,Flughafen München,0,Herrsching
2020-11-16 07:58:00,Flughafen München,2,Unterföhring
2020-11-16 08:41:00,Flughafen München,0,Neugilching
2020-11-16 09:13:00,Flughafen München,1,Steinebach
2020-11-16 06:40:00,Flughafen München,4,Isartor
2020-11-16 06:28:00,Flughafen München,3,Laim
2020-11-16 10:10:00,Flughafen München,1,Seefeld-Hechendorf
2020-11-16 10:45:00,Flughafen München,3,Geisenbrunn
2020-11-16 07:31:00,Flughafen München,1,Germering-Unterpfaffenhofen
2020-11-16 09:01:00,Flughafen München,0,Neugilching
2020-11-16 06:35:00,Flughafen München,6,Hauptbahnhof
2020-11-16 07:00:00,Flughafen München,2,Westkreuz
2020-11-16 06:38:00,Flughafen München,0,Neuaubing
2020-11-16 06:39:00,Flughafen München,4,Marienplatz
2020-11-16 08:17:00,Flughafen München,1,Weßling
2020-11-16 08:03:00,Flughafen München,4,Gilching-Argelsried
2020-11-16 09:23:00,Flughafen München,1,Gilching-Argelsried
2020-11-16 09:54:00,Flughafen München,0,Harthaus
2020-11-16 07:31:00,Flughafen München,2,Daglfing
2020-11-16 06:37:00,Flughafen München,5,Karlsplatz
2020-11-16 06:53:00,Flughafen München,3,Hackerbrücke
2020-11-16 07:26:00,Flughafen München,6,Leuchtenbergring
2020-11-16 06:43:00,Flughafen München,2,Gilching-Argelsried
2020-11-16 06:50:00,Flughafen München,3,Hirschgarten
2020-11-16 06:54:00,Flughafen München,0,Harthaus
2020-11-16 07:42:00,Flughafen München,2,Ismaning
2020-11-16 11:31:00,Flughafen München,1,Daglfing
2020-11-16 08:18:00,Flughafen München,0,Neuaubing
2020-11-16 11:05:00,Flughafen München,0,Geisenbrunn
2020-11-16 06:45:00,Flughafen München,0,Pasing
2020-11-16 06:48:00,Flughafen München,3,Laim
2020-11-16 06:42:00,Flughafen München,6,Rosenheimer Platz
2020-11-16 08:08:00,Flughafen München,2,Hallbergmoos
2020-11-16 08:42:00,Flughafen München,0,Ismaning
2020-11-16 09:33:00,Flughafen München,1,Steinebach
2020-11-16 07:36:00,Flughafen München,3,Freiham
2020-11-16 11:33:00,Flughafen München,0,Englschalking
2020-11-16 08:18:00,Flughafen München,4,Unterföhring
2020-11-16 06:52:00,Flughafen München,2,Donnersbergerbrücke
2020-11-16 06:44:00,Flughafen München,6,Ostbahnhof München
2020-11-16 07:53:00,Flughafen München,1,Flughafen Besucherpark
2020-11-16 08:13:00,Flughafen München,0,Flughafen Besucherpark
2020-11-16 08:37:00,Flughafen München,1,Weßling
2020-11-16 09:21:00,Flughafen München,1,Neugilching
2020-11-16 10:05:00,Flughafen München,0,Herrsching
2020-11-16 10:25:00,Flughafen München,0,Herrsching
2020-11-16 07:55:00,Flughafen München,2,Johanneskirchen
2020-11-16 10:14:00,Flughafen München,0,Harthaus
2020-11-16 08:57:00,Flughafen München,0,Weßling
2020-11-16 07:20:00,Flughafen München,0,Westkreuz
2020-11-16 06:55:00,Flughafen München,5,Hauptbahnhof
2020-11-16 06:59:00,Flughafen München,3,Marienplatz
2020-11-16 07:02:00,Flughafen München,8,Rosenheimer Platz
2020-11-16 07:13:00,Flughafen München,2,Hackerbrücke
2020-11-16 09:41:00,Flughafen München,1,Neugilching
2020-11-16 07:10:00,Flughafen München,0,Hirschgarten
2020-11-16 09:10:00,Flughafen München,0,Seefeld-Hechendorf
2020-11-16 06:57:00,Flughafen München,4,Karlsplatz
2020-11-16 08:02:00,Flughafen München,2,Ismaning
2020-11-16 07:46:00,Flughafen München,3,Leuchtenbergring
2020-11-16 08:38:00,Flughafen München,1,Unterföhring
2020-11-16 10:34:00,Flughafen München,1,Harthaus
2020-11-16 07:45:00,Flughafen München,0,Geisenbrunn
2020-11-16 07:00:00,Flughafen München,3,Isartor
2020-11-16 07:45:00,Flughafen München,0,Pasing
2020-11-16 07:08:00,Flughafen München,0,Laim
2020-11-16 08:35:00,Flughafen München,0,Flughafen Besucherpark
2020-11-16 11:51:00,Flughafen München,4,Daglfing
2020-11-16 07:04:00,Flughafen München,8,Ostbahnhof München
2020-11-16 07:12:00,Flughafen München,1,Donnersbergerbrücke
2020-11-16 07:56:00,Flughafen München,1,Freiham
2020-11-16 08:23:00,Flughafen München,4,Gilching-Argelsried
2020-11-16 08:58:00,Flughafen München,0,Neuaubing
2020-11-16 10:54:00,Flughafen München,0,Harthaus
2020-11-16 08:15:00,Flughafen München,7,Johanneskirchen
2020-11-16 07:05:00,Flughafen München,1,Pasing
2020-11-16 09:30:00,Flughafen München,1,Seefeld-Hechendorf
2020-11-16 07:40:00,Flughafen München,2,Westkreuz
2020-11-16 07:13:00,Flughafen München,7,Englschalking
2020-11-16 07:20:00,Flughafen München,2,Isartor
2020-11-16 08:43:00,Flughafen München,1,Gilching-Argelsried
2020-11-16 10:01:00,Flughafen München,1,Neugilching
2020-11-16 07:22:00,Flughafen München,6,Rosenheimer Platz
2020-11-16 07:17:00,Flughafen München,3,Karlsplatz
2020-11-16 07:19:00,Flughafen München,2,Marienplatz
2020-11-16 07:15:00,Flughafen München,4,Hauptbahnhof
2020-11-16 08:06:00,Flughafen München,2,Leuchtenbergring
2020-11-16 09:17:00,Flughafen München,1,Weßling
2020-11-16 07:30:00,Flughafen München,0,Hirschgarten
2020-11-16 11:14:00,Flughafen München,0,Harthaus
2020-11-16 09:18:00,Flughafen München,0,Neuaubing
2020-11-16 09:37:00,Flughafen München,1,Weßling
2020-11-16 08:58:00,Flughafen München,2,Unterföhring
2020-11-16 10:13:00,Flughafen München,2,Steinebach
2020-11-16 10:21:00,Flughafen München,2,Neugilching
2020-11-16 07:33:00,Flughafen München,0,Hackerbrücke
2020-11-16 07:25:00,Flughafen München,0,Pasing
2020-11-16 07:48:00,Flughafen München,3,Laim
2020-11-16 08:16:00,Flughafen München,1,Freiham
2020-11-16 08:11:00,Flughafen München,5,Germering-Unterpfaffenhofen
2020-11-16 12:05:00,Flughafen München,0,Geisenbrunn
2020-11-16 12:13:00,Flughafen München,2,Englschalking
2020-11-16 07:28:00,Flughafen München,0,Laim
2020-11-16 08:53:00,Flughafen München,0,Flughafen Besucherpark
2020-11-16 08:48:00,Flughafen München,0,Hallbergmoos
2020-11-16 12:11:00,Flughafen München,3,Daglfing
2020-11-16 07:32:00,Flughafen München,0,Donnersbergerbrücke
2020-11-16 11:05:00,Flughafen München,0,Herrsching
2020-11-16 09:03:00,Flughafen München,0,Gilching-Argelsried
2020-11-16 07:40:00,Flughafen München,0,Isartor
2020-11-16 07:24:00,Flughafen München,6,Ostbahnhof München
2020-11-16 07:33:00,Flughafen München,1,Steinebach
2020-11-16 07:54:00,Flughafen München,1,Harthaus
2020-11-16 07:42:00,Flughafen München,0,Rosenheimer Platz
2020-11-16 12:31:00,Flughafen München,0,Daglfing
2020-11-16 07:38:00,Flughafen München,1,Unterföhring
2020-11-16 07:51:00,Flughafen München,1,Germering-Unterpfaffenhofen
2020-11-16 08:31:00,Flughafen München,0,Germering-Unterpfaffenhofen
2020-11-16 12:33:00,Flughafen München,0,Englschalking
2020-11-16 07:44:00,Flughafen München,0,Ostbahnhof München
2020-11-16 07:52:00,Flughafen München,2,Donnersbergerbrücke
2020-11-16 09:08:00,Flughafen München,1,Hallbergmoos
2020-11-16 08:56:00,Flughafen München,0,Freiham
2020-11-16 09:13:00,Flughafen München,2,Flughafen Besucherpark
2020-11-16 12:25:00,Flughafen München,2,Geisenbrunn
2020-11-16 08:00:00,Flughafen München,0,Isartor
2020-11-16 12:14:00,Flughafen München,2,Harthaus
2020-11-16 11:01:00,Flughafen München,0,Neugilching
2020-11-16 08:02:00,Flughafen München,0,Rosenheimer Platz
2020-11-16 08:55:00,Flughafen München,1,Johanneskirchen
2020-11-16 09:58:00,Flughafen München,0,Neuaubing
2020-11-16 07:59:00,Flughafen München,0,Marienplatz
2020-11-16 07:55:00,Flughafen München,2,Hauptbahnhof
2020-11-16 11:21:00,Flughafen München,1,Neugilching
2020-11-16 08:20:00,Flughafen München,2,Westkreuz
2020-11-16 08:46:00,Flughafen München,1,Leuchtenbergring
2020-11-16 09:30:00,Flughafen München,0,Hallbergmoos
2020-11-16 09:16:00,Flughafen München,0,Freiham
2020-11-16 09:43:00,Flughafen München,5,Gilching-Argelsried
2020-11-16 09:38:00,Flughafen München,1,Unterföhring
2020-11-16 10:17:00,Flughafen München,3,Weßling
2020-11-16 08:13:00,Flughafen München,0,Hackerbrücke
2020-11-16 10:18:00,Flughafen München,0,Neuaubing
2020-11-16 08:10:00,Flughafen München,0,Hirschgarten
2020-11-16 07:57:00,Flughafen München,1,Karlsplatz
2020-11-16 12:34:00,Flughafen München,0,Harthaus
2020-11-16 12:05:00,Flughafen München,0,Herrsching
2020-11-16 08:05:00,Flughafen München,1,Pasing
2020-11-16 09:02:00,Flughafen München,2,Ismaning
2020-11-16 10:30:00,Flughafen München,0,Seefeld-Hechendorf
2020-11-16 12:51:00,Flughafen München,3,Daglfing
2020-11-16 08:12:00,Flughafen München,0,Donnersbergerbrücke
2020-11-16 08:08:00,Flughafen München,1,Laim
2020-11-16 08:51:00,Flughafen München,0,Germering-Unterpfaffenhofen
2020-11-16 09:35:00,Flughafen München,0,Flughafen Besucherpark
2020-11-16 11:32:00,Flughafen München,3,Donnersbergerbrücke
2020-11-16 12:22:00,Flughafen München,1,Ismaning
2020-11-16 08:04:00,Flughafen München,0,Ostbahnhof München
2020-11-16 12:53:00,Flughafen München,2,Englschalking
2020-11-16 08:40:00,Flughafen München,1,Westkreuz
2020-11-16 09:36:00,Flughafen München,0,Freiham
2020-11-16 10:37:00,Flughafen München,3,Weßling
2020-11-16 08:20:00,Flughafen München,0,Isartor
2020-11-16 08:22:00,Flughafen München,2,Rosenheimer Platz
2020-11-16 09:06:00,Flughafen München,1,Leuchtenbergring
2020-11-16 10:03:00,Flughafen München,1,Gilching-Argelsried
2020-11-16 09:15:00,Flughafen München,0,Johanneskirchen
2020-11-16 09:48:00,Flughafen München,1,Hallbergmoos
2020-11-16 11:41:00,Flughafen München,0,Neugilching
2020-11-16 08:19:00,Flughafen München,0,Marienplatz
2020-11-16 08:15:00,Flughafen München,0,Hauptbahnhof
2020-11-16 10:57:00,Flughafen München,0,Weßling
2020-11-16 08:17:00,Flughafen München,0,Karlsplatz
2020-11-16 15:48:00,Flughafen München,0,Laim
2020-11-16 09:58:00,Flughafen München,1,Unterföhring
2020-11-16 10:38:00,Flughafen München,0,Neuaubing
2020-11-16 12:54:00,Flughafen München,0,Harthaus
2020-11-16 08:30:00,Flughafen München,0,Hirschgarten
2020-11-16 11:13:00,Flughafen München,1,Steinebach
2020-11-16 08:11:00,Flughafen München,8,Daglfing
2020-11-16 08:25:00,Flughafen München,1,Pasing
2020-11-16 09:56:00,Flughafen München,1,Freiham
2020-11-16 11:34:00,Flughafen München,1,Harthaus
2020-11-16 08:28:00,Flughafen München,0,Laim
2020-11-16 09:00:00,Flughafen München,0,Westkreuz
2020-11-16 09:22:00,Flughafen München,0,Ismaning
2020-11-16 20:31:00,Flughafen München,0,Daglfing
2020-11-16 09:11:00,Flughafen München,0,Germering-Unterpfaffenhofen
2020-11-16 10:08:00,Flughafen München,0,Hallbergmoos
2020-11-16 08:33:00,Flughafen München,0,Hackerbrücke
2020-11-16 08:32:00,Flughafen München,0,Donnersbergerbrücke
2020-11-16 08:22:00,Flughafen München,3,Ismaning
2020-11-16 08:30:00,Flughafen München,0,Hallbergmoos
2020-11-16 09:26:00,Flughafen München,3,Leuchtenbergring
2020-11-16 09:53:00,Flughafen München,1,Flughafen Besucherpark
2020-11-16 11:33:00,Flughafen München,1,Steinebach
2020-11-16 13:14:00,Flughafen München,0,Harthaus
2020-11-16 08:40:00,Flughafen München,0,Isartor
2020-11-16 08:24:00,Flughafen München,2,Ostbahnhof München
2020-11-16 09:35:00,Flughafen München,2,Johanneskirchen
2020-11-16 13:23:00,Flughafen München,0,Gilching-Argelsried
2020-11-16 10:23:00,Flughafen München,5,Gilching-Argelsried
